Unnamed: 0,price,mileage,year,previous_owners,doors,seats,fuel_type_Diesel Hybrid,fuel_type_Electric,fuel_type_Petrol,fuel_type_Petrol Hybrid,fuel_type_Petrol Plug-in Hybrid,body_type_Convertible,body_type_Coupe,body_type_Estate,body_type_Hatchback,body_type_MPV,body_type_Minibus,body_type_Pickup,body_type_SUV,body_type_Saloon,gearbox_Manual
1309,4999,56700,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1310,2500,80000,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1311,6500,64000,2007,8.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1312,999,111400,2007,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1313,8975,86500,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1315,19800,69690,2019,1.0,4.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1316,2350,77000,2008,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1317,4195,111535,2014,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1318,7200,71026,2012,2.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1319,8995,87000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1320,3800,64000,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1321,2950,106000,2006,4.0,5.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1322,2500,108000,2009,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1323,4889,52000,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1324,8495,51878,2018,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1325,12000,55000,2016,2.0,2.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1326,2950,79000,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1327,19800,69690,2019,1.0,4.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1329,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1330,2500,124000,1988,7.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1331,1789,100000,2007,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1332,7995,89000,2015,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1333,7999,37000,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1334,3950,135000,2005,4.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1335,10198,50028,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1336,2490,83000,2006,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1337,5995,108000,2015,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1338,2399,65700,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1339,5000,118000,2009,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1340,1299,87000,2008,5.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1341,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1343,9600,56984,2016,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1344,4995,132164,2009,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1345,2300,77230,2008,3.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1346,1900,126000,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1347,6899,70000,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1348,3799,56200,2014,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1349,12000,18992,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1350,2995,99000,2005,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1351,5995,86260,2014,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1352,1799,126000,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1353,6750,121000,1987,7.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1354,1299,87000,2008,5.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1355,9600,56984,2016,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1357,9600,56984,2016,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1358,6495,68000,2011,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1359,3889,140000,2011,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1360,2995,69400,2006,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1361,7299,70000,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1362,3975,65000,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1363,3295,53000,2010,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1364,7999,43000,2018,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1365,2490,81645,2007,8.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1366,4799,67000,2008,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1367,6990,43200,2015,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1368,1950,93000,2012,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1369,9600,56984,2016,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1371,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1372,2275,85000,2009,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1373,1695,57505,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1374,5995,69856,2015,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1376,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1377,2995,90000,2009,7.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1378,6345,86000,2013,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1379,8450,101000,2015,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1380,2500,85000,2004,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1381,2100,65316,2008,7.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1382,1950,93000,2012,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1383,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1385,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1386,3500,110350,2009,4.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1387,1995,81497,2009,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1388,4580,99000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1389,2475,70000,2007,5.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1390,2495,74765,2009,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1391,3095,37000,2003,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1392,2000,108000,2003,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1393,6999,69000,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1394,1995,121261,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1395,3889,65000,2004,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1396,2799,99061,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1397,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1399,2995,47988,2009,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1400,2299,156000,2008,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1401,495,97000,2011,7.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1402,999,60000,1985,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1403,2395,130100,2001,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1404,1595,81000,2008,7.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1405,895,117850,2008,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1406,1000,112153,2002,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1407,1295,107000,2008,5.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1408,995,144100,2007,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1409,750,161000,1999,8.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1410,1990,120863,2012,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1411,2995,47988,2009,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1413,2995,81224,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1414,2895,70100,2012,2.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1415,1495,149000,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1416,1195,75677,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1417,1000,101000,2007,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1418,1599,57145,1997,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1419,1450,135000,2010,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1420,1695,123000,2012,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1421,750,120000,2007,5.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1422,4489,61000,2014,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1423,795,274100,2004,6.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1424,2490,42800,2007,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1425,2995,81224,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1427,10970,91000,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1428,1595,91000,2010,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1429,3295,93000,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1430,1995,143222,2011,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1431,1990,120863,2012,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1449,3500,102000,2014,7.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1450,1450,113000,2006,3.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1451,2250,82000,2006,6.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1452,2395,130100,2001,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1453,2995,79011,2007,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1455,2995,81224,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1456,1995,118000,2013,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1457,3195,101296,2011,4.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1458,1500,138000,2005,7.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1459,2495,59000,2009,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1460,1895,110000,2008,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1461,2295,115000,2012,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1462,1995,114000,2013,7.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1463,2999,67473,2010,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1464,2495,144000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1465,2500,136842,2014,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1466,795,274100,2004,6.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1467,2995,81224,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1469,10970,91000,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1470,1875,122000,2010,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1471,2000,75000,2005,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1472,2600,117000,2008,5.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1488,3695,65000,2011,4.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1490,1550,73000,2010,7.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1491,1995,107000,2006,3.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1492,2250,52200,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1493,2995,112000,2008,1.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1494,2895,70100,2012,2.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1495,3995,87986,2010,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1497,2995,81224,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1498,2995,105000,2009,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1499,2895,114000,2010,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1500,1995,76954,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1501,1499,113187,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1502,2490,42800,2007,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1503,2495,94000,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1504,3995,92000,2014,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1505,1500,155670,2015,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1506,2420,86400,2009,5.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1507,4495,62000,2012,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1508,1499,113187,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1509,2995,81224,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1511,10970,91000,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1512,1995,163100,2008,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1513,1075,142000,2008,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1514,2295,115000,2011,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1515,2495,72000,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1516,1875,98710,2007,9.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1517,1990,35000,2004,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1518,2495,99000,2009,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1519,2995,105000,2011,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1520,1650,109000,2008,6.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1521,1795,122000,2009,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1522,2250,52200,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1523,3995,87986,2010,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1525,4990,67000,2014,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1526,2495,96300,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1527,1595,114000,2010,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1528,1595,93000,2006,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1596,4495,79700,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1597,2450,133000,2005,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1598,2495,122000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1599,2495,134000,2012,8.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1600,1995,90000,2010,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1601,3849,112340,2009,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1602,1795,95000,2008,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1603,1995,100000,2009,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1604,3990,108000,2009,3.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1605,1995,69000,2009,4.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1606,2895,70100,2012,2.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1607,3195,28408,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1609,4990,67000,2014,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1610,4899,32833,2012,1.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1611,2495,106000,2012,3.0,3.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1612,1595,152000,2011,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1613,2495,85000,2006,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1614,3999,96988,2011,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1615,2500,90000,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1616,3950,49000,2011,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1617,1995,116000,2006,5.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1618,1699,67000,2006,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1619,2495,97000,2012,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1620,1499,113187,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1621,7990,80000,2012,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1623,4990,67000,2014,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1624,3470,57000,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1625,3495,115000,1987,4.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1626,2000,151000,2007,4.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1627,2295,140000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1628,1500,116000,2011,3.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1629,3775,66556,2011,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1630,1949,76129,2013,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1631,4993,58000,2014,3.0,3.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1632,2275,115000,2002,6.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1633,2995,63000,2011,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1634,2500,136842,2014,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1635,7990,80000,2012,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1637,2995,61038,2007,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1638,1700,171000,2006,5.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1639,3195,96000,2011,5.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1640,1300,131000,2008,4.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1641,1990,106022,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1642,2495,91000,2003,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1643,3295,71000,2012,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1644,2695,104069,2007,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1645,3495,105000,2008,3.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1646,1895,135000,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1647,3995,89861,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1648,2895,70100,2012,2.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1649,10970,91000,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1651,2995,47988,2009,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1652,2395,36790,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1653,3495,80000,2013,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1654,2995,107000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1655,4975,96000,1990,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1747,3495,85489,2009,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1749,10970,91000,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1750,2195,93000,2008,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1751,3995,31000,2011,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1752,2395,82820,2011,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1753,6990,79000,2011,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1754,3195,89110,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1755,8150,88000,2014,3.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1756,2395,109720,2012,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1757,2995,94000,2009,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1758,2795,82000,2010,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1759,2850,124610,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1760,1990,120863,2012,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1761,2995,81224,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1763,3995,87986,2010,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1764,4776,47000,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1765,2500,111563,2006,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1766,2295,115000,2011,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1767,3550,103206,2011,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1768,4495,114000,2013,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1769,1495,172000,2004,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1771,3995,106000,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1772,5495,43000,2011,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1773,2999,135364,2011,6.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1774,2490,42800,2007,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1775,3995,87986,2010,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1777,2995,81224,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
